α = 1e-4       1e-5           1e-6           1e-7           1e-8           1e-9           1e-10          1e-11          1e-12          1e-13          1e-14          1e-15
5.96776960e-01 5.69149878e-01 5.64872656e-01 5.65324793e-01 5.66661728e-01 5.67026636e-01 5.67143869e-01 5.67400071e-01 5.67539211e-01 5.67594096e-01 5.67977719e-01 5.75788024e-01
5.95120554e-01 5.68916607e-01 5.64813014e-01 5.64947819e-01 5.65774486e-01 5.66007559e-01 5.66122507e-01 5.66420063e-01 5.66581675e-01 5.66610271e-01 5.67206749e-01 5.64138689e-01
5.93455874e-01 5.68639330e-01 5.64707445e-01 5.64548412e-01 5.64900919e-01 5.65011264e-01 5.65122280e-01 5.65454080e-01 5.65640749e-01 5.65643448e-01 5.65500685e-01 5.68974984e-01
5.91783704e-01 5.68319898e-01 5.64557787e-01 5.64127247e-01 5.64039934e-01 5.64036195e-01 5.64141646e-01 5.64497329e-01 5.64665818e-01 5.64494758e-01 5.62414846e-01 5.46189457e-01
5.90104791e-01 5.67960086e-01 5.64365800e-01 5.63684982e-01 5.63190512e-01 5.63081004e-01 5.63180095e-01 5.63554256e-01 5.63733123e-01 5.63517177e-01 5.60552344e-01 5.46747297e-01
5.88419843e-01 5.67561594e-01 5.64133176e-01 5.63222260e-01 5.62351699e-01 5.62144287e-01 5.62235937e-01 5.62621673e-01 5.62815063e-01 5.62616040e-01 5.59704662e-01 5.34724956e-01
5.86729537e-01 5.67126052e-01 5.63861541e-01 5.62739709e-01 5.61522605e-01 5.61224837e-01 5.61308577e-01 5.61704778e-01 5.61935795e-01 5.62109540e-01 5.63338418e-01 5.82306811e-01
5.85034513e-01 5.66655025e-01 5.63552453e-01 5.62237940e-01 5.60702392e-01 5.60321348e-01 5.60395940e-01 5.60791922e-01 5.61005853e-01 5.60971905e-01 5.60345225e-01 5.60973832e-01
5.83335383e-01 5.66150014e-01 5.63207411e-01 5.61717552e-01 5.59890291e-01 5.59432801e-01 5.59497790e-01 5.59889387e-01 5.60100533e-01 5.59987871e-01 5.59398358e-01 5.46779349e-01
5.81632727e-01 5.65612457e-01 5.62827854e-01 5.61179125e-01 5.59085580e-01 5.58558174e-01 5.58613414e-01 5.59001403e-01 5.59234136e-01 5.59414793e-01 5.60820600e-01 5.82576758e-01
5.79927100e-01 5.65043736e-01 5.62415167e-01 5.60623229e-01 5.58287573e-01 5.57696354e-01 5.57740756e-01 5.58113425e-01 5.58298876e-01 5.58059033e-01 5.55646190e-01 5.22504345e-01
5.78219025e-01 5.64445177e-01 5.61970679e-01 5.60050417e-01 5.57495652e-01 5.56846548e-01 5.56880178e-01 5.57238637e-01 5.57413041e-01 5.57160743e-01 5.55001841e-01 5.29150732e-01
5.76509004e-01 5.63818053e-01 5.61495668e-01 5.59461230e-01 5.56709230e-01 5.56007883e-01 5.56030864e-01 5.56373995e-01 5.56556286e-01 5.56442259e-01 5.54818142e-01 5.39148683e-01
5.74797512e-01 5.63163586e-01 5.60991363e-01 5.58856193e-01 5.55927759e-01 5.55179497e-01 5.55191741e-01 5.55517537e-01 5.55705013e-01 5.55739158e-01 5.55612894e-01 5.61367439e-01
5.73085002e-01 5.62482949e-01 5.60458945e-01 5.58235820e-01 5.55150729e-01 5.54360638e-01 5.54361899e-01 5.54667537e-01 5.54848948e-01 5.54881648e-01 5.55736167e-01 5.53387426e-01
5.71371903e-01 5.61777269e-01 5.59899552e-01 5.57600608e-01 5.54377671e-01 5.53550609e-01 5.53541270e-01 5.53825263e-01 5.54013623e-01 5.54277258e-01 5.56546062e-01 5.80677813e-01
5.69658626e-01 5.61047630e-01 5.59314276e-01 5.56951046e-01 5.53608137e-01 5.52748685e-01 5.52728271e-01 5.52986604e-01 5.53139708e-01 5.53196469e-01 5.53240556e-01 5.55278251e-01
5.67945558e-01 5.60295072e-01 5.58704171e-01 5.56287608e-01 5.52841727e-01 5.51954287e-01 5.51923113e-01 5.52155666e-01 5.52289034e-01 5.52331447e-01 5.51219956e-01 5.46215787e-01
5.66233070e-01 5.59520595e-01 5.58070247e-01 5.55610755e-01 5.52078060e-01 5.51166841e-01 5.51125465e-01 5.51332686e-01 5.51461977e-01 5.51475300e-01 5.52053136e-01 5.52873941e-01
5.64521514e-01 5.58725160e-01 5.57413479e-01 5.54920936e-01 5.51316783e-01 5.50385761e-01 5.50334265e-01 5.50515332e-01 5.50635369e-01 5.50667713e-01 5.51124015e-01 5.51752395e-01
5.62811223e-01 5.57909690e-01 5.56734806e-01 5.54218591e-01 5.50557572e-01 5.49610552e-01 5.49549352e-01 5.49704914e-01 5.49813785e-01 5.50138117e-01 5.52444498e-01 5.70463702e-01
5.61102515e-01 5.57075073e-01 5.56035128e-01 5.53504144e-01 5.49800118e-01 5.48840668e-01 5.48769708e-01 5.48895343e-01 5.48963301e-01 5.48901610e-01 5.47592612e-01 5.30789936e-01
5.59395692e-01 5.56222164e-01 5.55315317e-01 5.52778012e-01 5.49044151e-01 5.48075738e-01 5.47995816e-01 5.48095484e-01 5.48167318e-01 5.48319726e-01 5.50017191e-01 5.54620036e-01
5.57691041e-01 5.55351782e-01 5.54576209e-01 5.52040597e-01 5.48289405e-01 5.47315294e-01 5.47226617e-01 5.47298969e-01 5.47358515e-01 5.47427049e-01 5.49129499e-01 5.57361348e-01
5.55988833e-01 5.54464719e-01 5.53818609e-01 5.51292295e-01 5.47535645e-01 5.46558952e-01 5.46462157e-01 5.46507901e-01 5.46567456e-01 5.46803112e-01 5.49274816e-01 5.72338264e-01
5.54289326e-01 5.53561733e-01 5.53043295e-01 5.50533486e-01 5.46782649e-01 5.45806303e-01 5.45701500e-01 5.45720301e-01 5.45748251e-01 5.45895360e-01 5.47524310e-01 5.47557386e-01
5.52592767e-01 5.52643555e-01 5.52251014e-01 5.49764544e-01 5.46030214e-01 5.45057001e-01 5.44944531e-01 5.44933527e-01 5.44916140e-01 5.44678695e-01 5.42375708e-01 5.16979043e-01
5.50899387e-01 5.51710889e-01 5.51442487e-01 5.48985832e-01 5.45278162e-01 5.44310805e-01 5.44191604e-01 5.44158508e-01 5.44141139e-01 5.44187804e-01 5.43626442e-01 5.44217748e-01
5.49209408e-01 5.50764410e-01 5.50618409e-01 5.48197703e-01 5.44526314e-01 5.43567349e-01 5.43441837e-01 5.43384910e-01 5.43379609e-01 5.43520940e-01 5.43997413e-01 5.58773659e-01
5.47523039e-01 5.49804770e-01 5.49779448e-01 5.47400498e-01 5.43774512e-01 5.42826317e-01 5.42694793e-01 5.42611767e-01 5.42563599e-01 5.42457048e-01 5.41972421e-01 5.35260069e-01
5.45840478e-01 5.48832595e-01 5.48926250e-01 5.46594555e-01 5.43022623e-01 5.42087523e-01 5.41950879e-01 5.41846742e-01 5.41812230e-01 5.41952877e-01 5.43954431e-01 5.56718379e-01
5.44161912e-01 5.47848489e-01 5.48059436e-01 5.45780195e-01 5.42270509e-01 5.41350646e-01 5.41209011e-01 5.41081911e-01 5.41016523e-01 5.41038394e-01 5.41509011e-01 5.37519302e-01
5.42487521e-01 5.46853031e-01 5.47179605e-01 5.44957737e-01 5.41518053e-01 5.40615490e-01 5.40469409e-01 5.40319727e-01 5.40230630e-01 5.40166570e-01 5.39881130e-01 5.35295855e-01
5.40817472e-01 5.45846781e-01 5.46287336e-01 5.44127488e-01 5.40765151e-01 5.39881853e-01 5.39732094e-01 5.39562936e-01 5.39481393e-01 5.39471457e-01 5.39206387e-01 5.37565429e-01
5.39151925e-01 5.44830277e-01 5.45383185e-01 5.43289747e-01 5.40011703e-01 5.39149528e-01 5.38996482e-01 5.38808975e-01 5.38718322e-01 5.38726966e-01 5.39385831e-01 5.34531492e-01
5.37491031e-01 5.43804037e-01 5.44467690e-01 5.42444806e-01 5.39257624e-01 5.38418331e-01 5.38262754e-01 5.38057613e-01 5.37961854e-01 5.38004076e-01 5.40102578e-01 5.55519608e-01
5.35834931e-01 5.42768561e-01 5.43541369e-01 5.41592946e-01 5.38502833e-01 5.37688060e-01 5.37530098e-01 5.37307122e-01 5.37186723e-01 5.37157837e-01 5.35933158e-01 5.34643147e-01
5.34183761e-01 5.41724328e-01 5.42604721e-01 5.40734446e-01 5.37747265e-01 5.36958608e-01 5.36799202e-01 5.36561653e-01 5.36431993e-01 5.36426444e-01 5.35683855e-01 5.28009820e-01
5.32537648e-01 5.40671801e-01 5.41658229e-01 5.39869571e-01 5.36990856e-01 5.36229794e-01 5.36069176e-01 5.35816429e-01 5.35679333e-01 5.35627225e-01 5.35431275e-01 5.35861611e-01
5.30896710e-01 5.39611427e-01 5.40702357e-01 5.38998583e-01 5.36233555e-01 5.35501510e-01 5.35340587e-01 5.35076403e-01 5.34938186e-01 5.35013641e-01 5.35778202e-01 5.48121918e-01
5.29261062e-01 5.38543634e-01 5.39737553e-01 5.38121735e-01 5.35475311e-01 5.34773601e-01 5.34612632e-01 5.34338226e-01 5.34191986e-01 5.34315842e-01 5.35052228e-01 5.41656091e-01
5.27630808e-01 5.37468837e-01 5.38764252e-01 5.37239273e-01 5.34716084e-01 5.34045947e-01 5.33885327e-01 5.33598092e-01 5.33431558e-01 5.33325177e-01 5.31458110e-01 5.18106624e-01
5.26006050e-01 5.36387433e-01 5.37782869e-01 5.36351438e-01 5.33955841e-01 5.33318476e-01 5.33158877e-01 5.32862395e-01 5.32675405e-01 5.32539504e-01 5.30059560e-01 5.12642096e-01
5.24386880e-01 5.35299807e-01 5.36793808e-01 5.35458464e-01 5.33194561e-01 5.32591146e-01 5.32433626e-01 5.32133105e-01 5.31986868e-01 5.32141775e-01 5.34797556e-01 5.62274622e-01
5.22773386e-01 5.34206330e-01 5.35797458e-01 5.34560575e-01 5.32432208e-01 5.31863734e-01 5.31708210e-01 5.31401233e-01 5.31246991e-01 5.31444611e-01 5.33210444e-01 5.52279198e-01
5.21165652e-01 5.33107356e-01 5.34794194e-01 5.33657992e-01 5.31668765e-01 5.31136202e-01 5.30982896e-01 5.30668930e-01 5.30484942e-01 5.30360437e-01 5.28920181e-01 5.18409079e-01
5.19563754e-01 5.32003230e-01 5.33784377e-01 5.32750932e-01 5.30904226e-01 5.30408550e-01 5.30258661e-01 5.29941912e-01 5.29772469e-01 5.29664250e-01 5.30990636e-01 5.40917537e-01
5.17967765e-01 5.30894283e-01 5.32768359e-01 5.31839600e-01 5.30138578e-01 5.29680635e-01 5.29534237e-01 5.29214304e-01 5.29032489e-01 5.29066851e-01 5.28862738e-01 5.26930770e-01
5.16377751e-01 5.29780833e-01 5.31746474e-01 5.30924201e-01 5.29371814e-01 5.28952430e-01 5.28810031e-01 5.28487980e-01 5.28295792e-01 5.28153960e-01 5.26724322e-01 5.20175387e-01
5.14793776e-01 5.28663189e-01 5.30719051e-01 5.30004932e-01 5.28603933e-01 5.28223896e-01 5.28086228e-01 5.27767458e-01 5.27590253e-01 5.27637831e-01 5.27708156e-01 5.36759398e-01
5.13215898e-01 5.27541645e-01 5.29686401e-01 5.29081983e-01 5.27834937e-01 5.27494936e-01 5.27362250e-01 5.27043013e-01 5.26871211e-01 5.26752574e-01 5.26350597e-01 5.18589012e-01
5.11644171e-01 5.26416489e-01 5.28648830e-01 5.28155541e-01 5.27064832e-01 5.26765559e-01 5.26638443e-01 5.26324137e-01 5.26162157e-01 5.26200918e-01 5.27622714e-01 5.39987136e-01
5.10078645e-01 5.25287994e-01 5.27606630e-01 5.27225788e-01 5.26293622e-01 5.26035682e-01 5.25914373e-01 5.25602584e-01 5.25422977e-01 5.25403444e-01 5.24184428e-01 5.16234326e-01
5.08519366e-01 5.24156426e-01 5.26560083e-01 5.26292899e-01 5.25521321e-01 5.25305304e-01 5.25190360e-01 5.24885343e-01 5.24709025e-01 5.24722290e-01 5.25304203e-01 5.19104914e-01
5.06966377e-01 5.23022041e-01 5.25509463e-01 5.25357045e-01 5.24747939e-01 5.24574357e-01 5.24466190e-01 5.24167544e-01 5.23986147e-01 5.23833507e-01 5.22836046e-01 5.10781983e-01
5.05419716e-01 5.21885084e-01 5.24455033e-01 5.24418394e-01 5.23973496e-01 5.23842877e-01 5.23742103e-01 5.23451596e-01 5.23297307e-01 5.23220612e-01 5.22418679e-01 5.20588654e-01
5.03879420e-01 5.20745794e-01 5.23397048e-01 5.23477105e-01 5.23198005e-01 5.23110810e-01 5.23017674e-01 5.22735204e-01 5.22577257e-01 5.22456865e-01 5.22505746e-01 5.22227340e-01
5.02345520e-01 5.19604398e-01 5.22335754e-01 5.22533338e-01 5.22421488e-01 5.22378138e-01 5.22293182e-01 5.22023286e-01 5.21873024e-01 5.21888176e-01 5.23133063e-01 5.35664696e-01
5.00818047e-01 5.18461118e-01 5.21271387e-01 5.21587243e-01 5.21643962e-01 5.21644825e-01 5.21568206e-01 5.21309177e-01 5.21148021e-01 5.21018392e-01 5.20421576e-01 5.11279307e-01
4.99297025e-01 5.17316166e-01 5.20204177e-01 5.20638971e-01 5.20865458e-01 5.20910896e-01 5.20843195e-01 5.20596935e-01 5.20440590e-01 5.20213907e-01 5.19146733e-01 5.01991989e-01
4.97782480e-01 5.16169746e-01 5.19134344e-01 5.19688665e-01 5.20085995e-01 5.20176367e-01 5.20117930e-01 5.19886508e-01 5.19753948e-01 5.19662075e-01 5.19511882e-01 5.08732882e-01
4.96274431e-01 5.15022057e-01 5.18062103e-01 5.18736465e-01 5.19305598e-01 5.19441158e-01 5.19392281e-01 5.19176022e-01 5.19043564e-01 5.18995696e-01 5.18003358e-01 5.05702275e-01
4.94772897e-01 5.13873288e-01 5.16987660e-01 5.17782509e-01 5.18524298e-01 5.18705316e-01 5.18666390e-01 5.18466670e-01 5.18349028e-01 5.18268279e-01 5.16901442e-01 5.29438334e-01
4.93277895e-01 5.12723622e-01 5.15911214e-01 5.16826927e-01 5.17742121e-01 5.17968838e-01 5.17940441e-01 5.17758479e-01 5.17648511e-01 5.17673098e-01 5.17550955e-01 5.12687913e-01
4.91789436e-01 5.11573237e-01 5.14832957e-01 5.15869849e-01 5.16959094e-01 5.17231714e-01 5.17213820e-01 5.17049027e-01 5.16964340e-01 5.16961220e-01 5.16068380e-01 5.25348903e-01
4.90307533e-01 5.10422302e-01 5.13753074e-01 5.14911400e-01 5.16175251e-01 5.16493972e-01 5.16487171e-01 5.16343140e-01 5.16252252e-01 5.16160024e-01 5.15336420e-01 5.22103499e-01
4.88832195e-01 5.09270981e-01 5.12671745e-01 5.13951702e-01 5.15390622e-01 5.15755589e-01 5.15760116e-01 5.15635980e-01 5.15561289e-01 5.15548608e-01 5.16427048e-01 5.26844902e-01
4.87363428e-01 5.08119433e-01 5.11589143e-01 5.12990872e-01 5.14605240e-01 5.15016594e-01 5.15032699e-01 5.14931851e-01 5.14881396e-01 5.14863739e-01 5.14538888e-01 5.16436650e-01
4.85901238e-01 5.06967809e-01 5.10505435e-01 5.12029025e-01 5.13819135e-01 5.14276985e-01 5.14305055e-01 5.14227419e-01 5.14189130e-01 5.14159840e-01 5.14962571e-01 5.19885531e-01
4.84445628e-01 5.05816256e-01 5.09420783e-01 5.11066273e-01 5.13032338e-01 5.13536755e-01 5.13576925e-01 5.13520297e-01 5.13474689e-01 5.13383112e-01 5.13204704e-01 5.03116419e-01
4.82996600e-01 5.04664916e-01 5.08335342e-01 5.10102723e-01 5.12244887e-01 5.12795979e-01 5.12848752e-01 5.12816047e-01 5.12783002e-01 5.12746255e-01 5.11680035e-01 5.11934422e-01
4.81554152e-01 5.03513924e-01 5.07249261e-01 5.09138482e-01 5.11456818e-01 5.12054620e-01 5.12120225e-01 5.12115371e-01 5.12122221e-01 5.12077946e-01 5.12108996e-01 5.18901859e-01
4.80118284e-01 5.02363411e-01 5.06162688e-01 5.08173651e-01 5.10668159e-01 5.11312705e-01 5.11391444e-01 5.11411810e-01 5.11409843e-01 5.11418351e-01 5.09831741e-01 4.99185867e-01
4.78688992e-01 5.01213504e-01 5.05075761e-01 5.07208329e-01 5.09878946e-01 5.10570248e-01 5.10662026e-01 5.10708392e-01 5.10710398e-01 5.10456067e-01 5.08348665e-01 4.94951646e-01
4.77266271e-01 5.00064325e-01 5.03988616e-01 5.06242613e-01 5.09089219e-01 5.09827298e-01 5.09932921e-01 5.10009520e-01 5.10062083e-01 5.10024636e-01 5.11010927e-01 5.13088947e-01
4.75850114e-01 4.98915989e-01 5.02901384e-01 5.05276596e-01 5.08299006e-01 5.09083835e-01 5.09203381e-01 5.09308631e-01 5.09368946e-01 5.09404809e-01 5.09441041e-01 5.02603714e-01
4.74440514e-01 4.97768610e-01 5.01814190e-01 5.04310369e-01 5.07508347e-01 5.08339887e-01 5.08473491e-01 5.08606856e-01 5.08678398e-01 5.08716786e-01 5.08543153e-01 5.05961711e-01
4.73037462e-01 4.96622297e-01 5.00727156e-01 5.03344020e-01 5.06717275e-01 5.07595466e-01 5.07743319e-01 5.07906708e-01 5.07999632e-01 5.07923464e-01 5.08085248e-01 4.93578805e-01
4.71640948e-01 4.95477153e-01 4.99640399e-01 5.02377636e-01 5.05925825e-01 5.06850645e-01 5.07013018e-01 5.07208961e-01 5.07305485e-01 5.07409265e-01 5.07631710e-01 4.99102890e-01
4.70250961e-01 4.94333278e-01 4.98554033e-01 5.01411298e-01 5.05134037e-01 5.06105400e-01 5.06282506e-01 5.06511262e-01 5.06629459e-01 5.06733935e-01 5.07996663e-01 5.14835377e-01
4.68867487e-01 4.93190770e-01 4.97468167e-01 5.00445088e-01 5.04341938e-01 5.05359732e-01 5.05551914e-01 5.05813404e-01 5.05950284e-01 5.05925398e-01 5.06584207e-01 5.11208088e-01
4.67490514e-01 4.92049722e-01 4.96382905e-01 4.99479085e-01 5.03549569e-01 5.04613713e-01 5.04820863e-01 5.05114048e-01 5.05280454e-01 5.05321661e-01 5.05602966e-01 5.13304725e-01
4.66120027e-01 4.90910223e-01 4.95298351e-01 4.98513364e-01 5.02756965e-01 5.03867362e-01 5.04089971e-01 5.04418474e-01 5.04607140e-01 5.04685214e-01 5.06054345e-01 5.24485094e-01
4.64756011e-01 4.89772358e-01 4.94214602e-01 4.97547998e-01 5.01964158e-01 5.03120673e-01 5.03358677e-01 5.03722254e-01 5.03919085e-01 5.04037109e-01 5.04790965e-01 5.21397908e-01
4.63398448e-01 4.88636210e-01 4.93131752e-01 4.96583061e-01 5.01171185e-01 5.02373682e-01 5.02627533e-01 5.03027281e-01 5.03251266e-01 5.03497731e-01 5.05269983e-01 5.06500935e-01
4.62047323e-01 4.87501860e-01 4.92049894e-01 4.95618620e-01 5.00378081e-01 5.01626410e-01 5.01895982e-01 5.02331831e-01 5.02584779e-01 5.02814081e-01 5.02154101e-01 5.00240043e-01
4.60702617e-01 4.86369383e-01 4.90969113e-01 4.94654744e-01 4.99584875e-01 5.00878888e-01 5.01164472e-01 5.01634005e-01 5.01888242e-01 5.01798496e-01 5.01017610e-01 4.88676244e-01
4.59364311e-01 4.85238852e-01 4.89889497e-01 4.93691499e-01 4.98791609e-01 5.00131185e-01 5.00432976e-01 5.00942381e-01 5.01210045e-01 5.01297612e-01 5.02101683e-01 5.03914035e-01
4.58032386e-01 4.84110338e-01 4.88811126e-01 4.92728947e-01 4.97998314e-01 4.99383264e-01 4.99701118e-01 5.00245682e-01 5.00545199e-01 5.00537288e-01 4.99436819e-01 4.91001423e-01
4.56706820e-01 4.82983910e-01 4.87734078e-01 4.91767151e-01 4.97205021e-01 4.98635165e-01 4.98969657e-01 4.99554604e-01 4.99882708e-01 5.00035653e-01 5.00823785e-01 5.09432438e-01
